#jdstart-2463963   jdend-2463963    elevation      azimuth  flag        throw
       278.04167       278.08333      50.0000      253.348     0      90.0000
       278.08333       278.12500      50.0000      240.732     0      90.0000
       278.12500       278.16667      50.0000      216.917     0      90.0000
       278.16667       278.20833      50.0000      173.283     0      90.0000
       278.20833       278.25000      50.0000      134.642     0      90.0000
       278.25000       278.29167      50.0000      114.976     0      90.0000
       278.29167       278.33333      50.0000      103.973     0      90.0000
       278.33333       278.37500      50.0000      96.3902     0      90.0000
       278.37500       278.41667      50.0000      97.0000     1      40.0000
       278.41667       278.45833      50.0000      110.000     1      40.0000
       278.45833       278.50000      50.0000      144.905     1      40.0000
       278.50000       278.54167      50.0000      148.245     1      40.0000
       278.54167       278.58333      50.2035      105.082     1      40.0000
       278.58333       278.62500      53.7446      165.405     1      40.0000
       278.62500       278.66667      56.6682      138.524     1      40.0000
       278.66667       278.70833      64.5888      153.191     1      40.0000
       278.70833       278.75000      68.1211      178.480     1      40.0000
       278.75000       278.79167      65.2267      204.602     1      40.0000
       278.79167       278.83333      57.6314      220.378     1      40.0000
       278.83333       278.87500      50.0000      227.675     1      40.0000
       278.87500       278.91667      50.0000      230.210     1      40.0000
       278.91667       278.95833      56.0000      254.000     1      40.0000
       278.95833       279.00000      50.0000      304.000     1      40.0000
       279.00000       279.04167      50.0000      261.954     0      90.0000
       279.04167       279.08333      50.0000      253.781     0      90.0000
       279.08333       279.12500      50.0000      241.232     0      90.0000
       279.12500       279.16667      50.0000      217.333     0      90.0000
       279.16667       279.20833      50.0000      172.906     0      90.0000
       279.20833       279.25000      50.0000      133.889     0      90.0000
       279.25000       279.29167      50.0000      114.356     0      90.0000
       279.29167       279.33333      50.0000      103.473     0      90.0000
       279.33333       279.37500      50.0000      95.9605     0      90.0000
       279.37500       279.41667      50.0000      95.0000     1      40.0000
       279.41667       279.45833      50.0000      110.000     1      40.0000
       279.45833       279.50000      50.0000      145.039     1      40.0000
       279.50000       279.54167      50.0000      148.570     1      40.0000
       279.54167       279.58333      51.0797      104.984     1      40.0000
       279.58333       279.62500      53.9669      166.225     1      40.0000
       279.62500       279.66667      57.2651      139.191     1      40.0000
       279.66667       279.70833      64.9885      154.537     1      40.0000
       279.70833       279.75000      68.1303      180.356     1      40.0000
       279.75000       279.79167      64.8390      205.980     1      40.0000
       279.79167       279.83333      57.0394      221.066     1      40.0000
       279.83333       279.87500      50.0000      227.958     1      40.0000
       279.87500       279.91667      50.0000      230.264     1      40.0000
       279.91667       279.95833      55.0000      254.000     1      40.0000
       279.95833       280.00000      50.0000      266.000     1      40.0000
       280.00000       280.04167      50.0000      262.332     0      90.0000
       280.04167       280.08333      50.0000      254.217     0      90.0000
       280.08333       280.12500      50.0000      241.741     0      90.0000
       280.12500       280.16667      50.0000      217.765     0      90.0000
       280.16667       280.20833      50.0000      172.519     0      90.0000
       280.20833       280.25000      50.0000      133.127     0      90.0000
       280.25000       280.29167      50.0000      113.735     0      90.0000
       280.29167       280.33333      50.0000      102.973     0      90.0000
       280.33333       280.37500      50.0000      95.5321     0      90.0000
       280.37500       280.41667      50.0000      98.0000     1      40.0000
       280.41667       280.45833      50.0000      111.000     1      40.0000
       280.45833       280.50000      50.0000      145.184     1      40.0000
       280.50000       280.54167      50.0000      148.910     1      40.0000
       280.54167       280.58333      51.9563      104.894     1      40.0000
       280.58333       280.62500      54.1765      167.059     1      40.0000
       280.62500       280.66667      57.8538      139.893     1      40.0000
       280.66667       280.70833      65.3685      155.934     1      40.0000
       280.70833       280.75000      68.1097      182.230     1      40.0000
       280.75000       280.79167      64.4321      207.306     1      40.0000
       280.79167       280.83333      56.4395      221.719     1      40.0000
       280.83333       280.87500      50.0000      228.221     1      40.0000
       280.87500       280.91667      50.0000      230.307     1      40.0000
       280.91667       280.95833      54.6667      255.000     1      40.0000
       280.95833       281.00000      58.6667      304.000     1      40.0000
       281.00000       281.04167      50.0000      262.712     0      90.0000
       281.04167       281.08333      50.0000      254.657     0      90.0000
       281.08333       281.12500      50.0000      242.258     0      90.0000
       281.12500       281.16667      50.0000      218.214     0      90.0000
       281.16667       281.20833      50.0000      172.124     0      90.0000
       281.20833       281.25000      50.0000      132.357     0      90.0000
       281.25000       281.29167      50.0000      113.113     0      90.0000
       281.29167       281.33333      50.0000      102.475     0      90.0000
       281.33333       281.37500      50.0000      95.1052     0      90.0000
       281.37500       281.41667      50.0000      97.0000     1      40.0000
       281.41667       281.45833      50.0000      111.000     1      40.0000
       281.45833       281.50000      50.0000      145.340     1      40.0000
       281.50000       281.54167      50.0000      149.264     1      40.0000
       281.54167       281.58333      50.0925      156.639     1      40.0000
       281.58333       281.62500      54.3731      167.906     1      40.0000
       281.62500       281.66667      58.4338      140.631     1      40.0000
       281.66667       281.70833      65.7280      157.382     1      40.0000
       281.70833       281.75000      68.0596      184.098     1      40.0000
       281.75000       281.79167      64.0068      208.581     1      40.0000
       281.79167       281.83333      55.8320      222.339     1      40.0000
       281.83333       281.87500      50.0000      228.466     1      40.0000
       281.87500       281.91667      50.0000      230.338     1      40.0000
       281.91667       281.95833      53.6667      255.000     1      40.0000
       281.95833       282.00000      59.0000      304.000     1      40.0000
       282.00000       282.04167      50.0000      263.092     0      90.0000
       282.04167       282.08333      50.0000      255.100     0      90.0000
       282.08333       282.12500      50.0000      242.783     0      90.0000
       282.12500       282.16667      50.0000      218.679     0      90.0000
       282.16667       282.20833      50.0000      171.719     0      90.0000
       282.20833       282.25000      50.0000      131.578     0      90.0000
       282.25000       282.29167      50.0000      112.491     0      90.0000
       282.29167       282.33333      50.0000      101.978     0      90.0000
       282.33333       282.37500      50.0000      94.6800     0      90.0000
       282.37500       282.41667      50.0000      98.0000     1      40.0000
       282.41667       282.45833      50.0000      109.000     1      40.0000
       282.45833       282.50000      50.0000      145.507     1      40.0000
       282.50000       282.54167      50.0000      149.633     1      40.0000
       282.54167       282.58333      50.4477      157.260     1      40.0000
       282.58333       282.62500      54.5564      168.766     1      40.0000
       282.62500       282.66667      59.0046      141.408     1      40.0000
       282.66667       282.70833      66.0660      158.880     1      40.0000
       282.70833       282.75000      67.9800      185.953     1      40.0000
       282.75000       282.79167      63.5641      209.805     1      40.0000
       282.79167       282.83333      55.2174      222.927     1      40.0000
       282.83333       282.87500      50.0000      228.694     1      40.0000
       282.87500       282.91667      50.0000      230.359     1      40.0000
       282.91667       282.95833      53.0000      255.000     1      40.0000
       282.95833       283.00000      59.0000      304.000     1      40.0000
       283.00000       283.04167      50.0000      263.474     0      90.0000
       283.04167       283.08333      50.0000      255.545     0      90.0000
       283.08333       283.12500      50.0000      243.317     0      90.0000
       283.12500       283.16667      50.0000      219.163     0      90.0000
       283.16667       283.20833      50.0000      171.304     0      90.0000
       283.20833       283.25000      50.0000      130.791     0      90.0000
       283.25000       283.29167      50.0000      111.868     0      90.0000
       283.29167       283.33333      50.0000      101.482     0      90.0000
       283.33333       283.37500      50.0000      94.2566     0      90.0000
       283.37500       283.41667      50.0000      97.0000     1      40.0000
       283.41667       283.45833      50.0000      109.000     1      40.0000
       283.45833       283.50000      50.0000      145.687     1      40.0000
       283.50000       283.54167      50.0000      150.018     1      40.0000
       283.54167       283.58333      50.7937      157.897     1      40.0000
       283.58333       283.62500      50.1721      133.430     1      40.0000
       283.62500       283.66667      59.5654      142.224     1      40.0000
       283.66667       283.70833      66.3814      160.427     1      40.0000
       283.70833       283.75000      67.8713      187.790     1      40.0000
       283.75000       283.79167      63.1050      210.979     1      40.0000
       283.79167       283.83333      54.5962      223.483     1      40.0000
       283.83333       283.87500      50.0000      228.904     1      40.0000
       283.87500       283.91667      50.0000      230.369     1      40.0000
       283.91667       283.95833      52.0000      255.000     1      40.0000
       283.95833       284.00000      58.6667      304.000     1      40.0000
       284.00000       284.04167      50.0000      263.857     0      90.0000
       284.04167       284.08333      50.0000      255.994     0      90.0000
       284.08333       284.12500      50.0000      243.858     0      90.0000
       284.12500       284.16667      50.0000      219.665     0      90.0000
       284.16667       284.20833      50.0000      170.878     0      90.0000
       284.20833       284.25000      50.0000      129.997     0      90.0000
       284.25000       284.29167      50.0000      111.246     0      90.0000
       284.29167       284.33333      50.0000      100.988     0      90.0000
       284.33333       284.37500      50.0000      93.8351     0      90.0000
       284.37500       284.41667      50.0000      97.0000     1      40.0000
       284.41667       284.45833      50.0000      109.000     1      40.0000
       284.45833       284.50000      50.0000      145.877     1      40.0000
       284.50000       284.54167      50.0000      150.417     1      40.0000
       284.54167       284.58333      51.1303      158.552     1      40.0000
       284.58333       284.62500      50.8289      133.805     1      40.0000
       284.62500       284.66667      60.1158      143.081     1      40.0000
       284.66667       284.70833      66.6735      162.021     1      40.0000
       284.70833       284.75000      67.7340      189.604     1      40.0000
       284.75000       284.79167      62.6303      212.104     1      40.0000
       284.79167       284.83333      53.9688      224.010     1      40.0000
       284.83333       284.87500      50.0000      229.098     1      40.0000
       284.87500       284.91667      50.0000      230.369     1      40.0000
       284.91667       284.95833      50.6667      255.000     1      40.0000
       284.95833       285.00000      50.0000      322.000     1      40.0000
       285.00000       285.04167      50.0000      264.241     0      90.0000
       285.04167       285.08333      50.0000      256.446     0      90.0000
       285.08333       285.12500      50.0000      244.408     0      90.0000
       285.12500       285.16667      50.0000      220.187     0      90.0000
       285.16667       285.20833      50.0000      170.443     0      90.0000
       285.20833       285.25000      50.0000      129.195     0      90.0000
       285.25000       285.29167      50.0000      110.624     0      90.0000
       285.29167       285.33333      50.0000      100.496     0      90.0000
       285.33333       285.37500      50.0000      93.4156     0      90.0000
       285.37500       285.41667      50.0000      96.0000     1      40.0000
       285.41667       285.45833      50.0000      107.000     1      40.0000
       285.45833       285.50000      50.0000      146.080     1      40.0000
       285.50000       285.54167      50.0000      150.832     1      40.0000
       285.54167       285.58333      51.4570      159.224     1      40.0000
       285.58333       285.62500      51.4815      134.204     1      40.0000
       285.62500       285.66667      60.6551      143.980     1      40.0000
       285.66667       285.70833      66.9411      163.660     1      40.0000
       285.70833       285.75000      67.5686      191.390     1      40.0000
       285.75000       285.79167      62.1408      213.180     1      40.0000
       285.79167       285.83333      53.3355      224.509     1      40.0000
       285.83333       285.87500      50.0000      229.276     1      40.0000
       285.87500       285.91667      50.0000      230.359     1      40.0000
       285.91667       285.95833      50.0000      255.000     1      40.0000
       285.95833       286.00000      50.0000      322.000     1      40.0000
       286.00000       286.04167      50.0000      264.625     0      90.0000
       286.04167       286.08333      50.0000      256.901     0      90.0000
       286.08333       286.12500      50.0000      244.965     0      90.0000
       286.12500       286.16667      50.0000      220.728     0      90.0000
       286.16667       286.20833      50.0000      169.997     0      90.0000
       286.20833       286.25000      50.0000      128.386     0      90.0000
       286.25000       286.29167      50.0000      110.002     0      90.0000
       286.29167       286.33333      50.0000      100.005     0      90.0000
       286.33333       286.37500      50.0000      92.9983     0      90.0000
       286.37500       286.41667      50.0000      96.0000     1      40.0000
       286.41667       286.45833      50.0000      109.000     1      40.0000
       286.45833       286.50000      50.0000      146.296     1      40.0000
       286.50000       286.54167      50.0000      151.263     1      40.0000
       286.54167       286.58333      51.7738      159.913     1      40.0000
       286.58333       286.62500      52.1295      134.626     1      40.0000
       286.62500       286.66667      61.1826      144.923     1      40.0000
       286.66667       286.70833      67.1836      165.342     1      40.0000
       286.70833       286.75000      67.3758      193.143     1      40.0000
       286.75000       286.79167      61.6373      214.208     1      40.0000
       286.79167       286.83333      52.6968      224.980     1      40.0000
       286.83333       286.87500      50.0000      229.439     1      40.0000
       286.87500       286.91667      50.0000      219.000     1      40.0000
       286.91667       286.95833      50.3333      256.000     1      40.0000
       286.95833       287.00000      50.0000      322.000     1      40.0000
       287.00000       287.04167      50.0000      265.011     0      90.0000
       287.04167       287.08333      50.0000      257.357     0      90.0000
       287.08333       287.12500      50.0000      245.530     0      90.0000
       287.12500       287.16667      50.0000      221.290     0      90.0000
       287.16667       287.20833      50.0000      169.540     0      90.0000
       287.20833       287.25000      50.0000      127.571     0      90.0000
       287.25000       287.29167      50.0000      109.381     0      90.0000
       287.29167       287.33333      50.0000      99.5169     0      90.0000
       287.33333       287.37500      50.0000      92.5834     0      90.0000
       287.37500       287.41667      50.0000      95.0000     1      40.0000
       287.41667       287.45833      50.3333      107.000     1      40.0000
       287.45833       287.50000      50.0000      146.523     1      40.0000
       287.50000       287.54167      50.0000      151.710     1      40.0000
       287.54167       287.58333      52.0801      160.619     1      40.0000
       287.58333       287.62500      52.7727      135.075     1      40.0000
       287.62500       287.66667      61.6976      145.911     1      40.0000
       287.66667       287.70833      67.3999      167.063     1      40.0000
       287.70833       287.75000      67.1561      194.860     1      40.0000
       287.75000       287.79167      61.1207      215.191     1      40.0000
       287.79167       287.83333      52.0529      225.425     1      40.0000
       287.83333       287.87500      50.0000      229.588     1      40.0000
       287.87500       287.91667      50.0000      219.000     1      40.0000
       287.91667       287.95833      50.0000      256.000     1      40.0000
       287.95833       288.00000      50.0000      322.000     1      40.0000
       288.00000       288.04167      50.0000      265.397     0      90.0000
       288.04167       288.08333      50.0000      257.817     0      90.0000
       288.08333       288.12500      50.0000      246.103     0      90.0000
       288.12500       288.16667      50.0000      221.874     0      90.0000
       288.16667       288.20833      50.0000      169.072     0      90.0000
       288.20833       288.25000      50.0000      126.748     0      90.0000
       288.25000       288.29167      50.0000      108.762     0      90.0000
       288.29167       288.33333      50.0000      99.0309     0      90.0000
       288.33333       288.37500      50.0000      92.1710     0      90.0000
       288.37500       288.41667      50.0000      95.0000     1      40.0000
       288.41667       288.45833      51.3333      107.000     1      40.0000
       288.45833       288.50000      50.0000      146.764     1      40.0000
       288.50000       288.54167      50.0000      152.174     1      40.0000
       288.54167       288.58333      52.3758      161.341     1      40.0000
       288.58333       288.62500      53.4108      135.549     1      40.0000
       288.62500       288.66667      62.1994      146.946     1      40.0000
       288.66667       288.70833      67.5895      168.821     1      40.0000
       288.70833       288.75000      66.9105      196.536     1      40.0000
       288.75000       288.79167      60.5917      216.128     1      40.0000
       288.79167       288.83333      51.4043      225.844     1      40.0000
       288.83333       288.87500      50.0000      229.722     1      40.0000
       288.87500       288.91667      50.0000      220.000     1      40.0000
       288.91667       288.95833      50.6667      257.000     1      40.0000
       288.95833       289.00000      50.0000      322.000     1      40.0000
       289.00000       289.04167      50.0000      265.783     0      90.0000
       289.04167       289.08333      50.0000      258.278     0      90.0000
       289.08333       289.12500      50.0000      246.683     0      90.0000
       289.12500       289.16667      50.0000      222.479     0      90.0000
       289.16667       289.20833      50.0000      168.592     0      90.0000
       289.20833       289.25000      50.0000      125.920     0      90.0000
       289.25000       289.29167      50.0000      108.143     0      90.0000
       289.29167       289.33333      50.0000      98.5474     0      90.0000
       289.33333       289.37500      50.0000      91.7611     0      90.0000
       289.37500       289.41667      50.0000      94.0000     1      40.0000
       289.41667       289.45833      50.3333      107.000     1      40.0000
       289.45833       289.50000      50.0000      147.017     1      40.0000
       289.50000       289.54167      50.0000      152.653     1      40.0000
       289.54167       289.58333      52.6605      162.080     1      40.0000
       289.58333       289.62500      54.0433      136.051     1      40.0000
       289.62500       289.66667      62.6870      148.028     1      40.0000
       289.66667       289.70833      67.7514      170.610     1      40.0000
       289.70833       289.75000      66.6398      198.170     1      40.0000
       289.75000       289.79167      60.0509      217.022     1      40.0000
       289.79167       289.83333      50.7511      226.240     1      40.0000
       289.83333       289.87500      50.0000      229.842     1      40.0000
       289.87500       289.91667      50.0000      220.000     1      40.0000
       289.91667       289.95833      50.3333      258.000     1      40.0000
       289.95833       290.00000      50.0000      322.000     1      40.0000
       290.00000       290.04167      50.0000      266.169     0      90.0000
       290.04167       290.08333      50.0000      258.741     0      90.0000
       290.08333       290.12500      50.0000      247.270     0      90.0000
       290.12500       290.16667      50.0000      223.107     0      90.0000
       290.16667       290.20833      50.0000      168.100     0      90.0000
       290.20833       290.25000      50.0000      125.086     0      90.0000
       290.25000       290.29167      50.0000      107.527     0      90.0000
       290.29167       290.33333      50.0000      98.0665     0      90.0000
       290.33333       290.37500      50.0000      91.3540     0      90.0000
       290.37500       290.41667      50.0000      94.0000     1      40.0000
       290.41667       290.45833      51.0000      106.000     1      40.0000
       290.45833       290.50000      50.0000      147.284     1      40.0000
       290.50000       290.54167      50.0000      153.149     1      40.0000
       290.54167       290.58333      52.9339      162.836     1      40.0000
       290.58333       290.62500      54.6699      136.582     1      40.0000
       290.62500       290.66667      63.1599      149.158     1      40.0000
       290.66667       290.70833      67.8852      172.427     1      40.0000
       290.70833       290.75000      66.3448      199.759     1      40.0000
       290.75000       290.79167      59.4992      217.874     1      40.0000
       290.79167       290.83333      50.0938      226.612     1      40.0000
       290.83333       290.87500      50.0000      229.949     1      40.0000
       290.87500       290.91667      50.0000      221.000     1      40.0000
       290.91667       290.95833      50.0000      258.000     1      40.0000
       290.95833       291.00000      50.0000      322.000     1      40.0000
       291.00000       291.04167      50.0000      266.556     0      90.0000
       291.04167       291.08333      50.0000      259.206     0      90.0000
       291.08333       291.12500      50.0000      247.864     0      90.0000
       291.12500       291.16667      50.0000      223.758     0      90.0000
       291.16667       291.20833      50.0000      167.595     0      90.0000
       291.20833       291.25000      50.0000      124.247     0      90.0000
       291.25000       291.29167      50.0000      106.912     0      90.0000
       291.29167       291.33333      50.0000      97.5885     0      90.0000
       291.33333       291.37500      50.0000      90.9498     0      90.0000
       291.37500       291.41667      50.3333      93.0000     1      40.0000
       291.41667       291.45833      52.3333      105.000     1      40.0000
       291.45833       291.50000      50.0000      147.563     1      40.0000
       291.50000       291.54167      50.0000      105.328     1      40.0000
       291.54167       291.58333      53.1958      163.607     1      40.0000
       291.58333       291.62500      55.2903      137.142     1      40.0000
       291.62500       291.66667      63.6170      150.338     1      40.0000
       291.66667       291.70833      67.9903      174.266     1      40.0000
       291.70833       291.75000      66.0265      201.299     1      40.0000
       291.75000       291.79167      58.9370      218.685     1      40.0000
       291.79167       291.83333      50.0000      226.961     1      40.0000
       291.83333       291.87500      50.0000      230.042     1      40.0000
       291.87500       291.91667      50.0000      221.000     1      40.0000
       291.91667       291.95833      51.0000      259.000     1      40.0000
       291.95833       292.00000      50.0000      322.000     1      40.0000
       292.00000       292.04167      50.0000      266.942     0      90.0000
       292.04167       292.08333      50.0000      259.673     0      90.0000
       292.08333       292.12500      50.0000      248.464     0      90.0000
       292.12500       292.16667      50.0000      224.433     0      90.0000
       292.16667       292.20833      50.0000      167.078     0      90.0000
       292.20833       292.25000      50.0000      123.403     0      90.0000
       292.25000       292.29167      50.0000      106.299     0      90.0000
       292.29167       292.33333      50.0000      97.1135     0      90.0000
       292.33333       292.37500      50.0000      90.5487     0      90.0000
       292.37500       292.41667      50.0000      29.0000     1      40.0000
       292.41667       292.45833      53.0000      105.000     1      40.0000
       292.45833       292.50000      50.0000      147.857     1      40.0000
       292.50000       292.54167      50.0000      105.216     1      40.0000
       292.54167       292.58333      53.4459      164.394     1      40.0000
       292.58333       292.62500      55.9040      137.734     1      40.0000
       292.62500       292.66667      64.0575      151.569     1      40.0000
       292.66667       292.70833      68.0663      176.123     1      40.0000
       292.70833       292.75000      65.6858      202.791     1      40.0000
       292.75000       292.79167      58.3651      219.457     1      40.0000
       292.79167       292.83333      50.0000      227.289     1      40.0000
       292.83333       292.87500      50.0000      230.124     1      40.0000
       292.87500       292.91667      51.0000      225.000     1      40.0000
       292.91667       292.95833      50.3333      259.000     1      40.0000
       292.95833       293.00000      50.0000      322.000     1      40.0000
       293.00000       293.04167      50.0000      267.329     0      90.0000
       293.04167       293.08333      50.0000      260.141     0      90.0000
       293.08333       293.12500      50.0000      249.071     0      90.0000
       293.12500       293.16667      50.0000      225.132     0      90.0000
       293.16667       293.20833      50.0000      166.548     0      90.0000
       293.20833       293.25000      50.0000      122.555     0      90.0000
       293.25000       293.29167      50.0000      105.689     0      90.0000
       293.29167       293.33333      50.0000      96.6416     0      90.0000
       293.33333       293.37500      50.0000      90.1507     0      90.0000
       293.37500       293.41667      50.0000      84.5170     0      90.0000
       293.41667       293.45833      50.0000      22.0000     1      40.0000
       293.45833       293.50000      50.0000      148.164     1      40.0000
       293.50000       293.54167      50.0000      105.109     1      40.0000
       293.54167       293.58333      53.6838      165.195     1      40.0000
       293.58333       293.62500      56.5106      138.358     1      40.0000
       293.62500       293.66667      64.4805      152.850     1      40.0000
       293.66667       293.70833      68.1128      177.992     1      40.0000
       293.70833       293.75000      65.3237      204.233     1      40.0000
       293.75000       293.79167      57.7839      220.191     1      40.0000
       293.79167       293.83333      50.0000      227.597     1      40.0000
       293.83333       293.87500      50.0000      230.193     1      40.0000
       293.87500       293.91667      50.6667      226.000     1      40.0000
       293.91667       293.95833      51.0000      260.000     1      40.0000
       293.95833       294.00000      50.0000      322.000     1      40.0000
       294.00000       294.04167      50.0000      267.715     0      90.0000
       294.04167       294.08333      50.0000      260.610     0      90.0000
       294.08333       294.12500      50.0000      249.684     0      90.0000
       294.12500       294.16667      50.0000      225.857     0      90.0000
       294.16667       294.20833      50.0000      166.004     0      90.0000
       294.20833       294.25000      50.0000      121.703     0      90.0000
       294.25000       294.29167      50.0000      105.082     0      90.0000
       294.29167       294.33333      50.0000      96.1731     0      90.0000
       294.33333       294.37500      50.0000      89.7559     0      90.0000
       294.37500       294.41667      50.0000      84.1605     0      90.0000
       294.41667       294.45833      50.0000      8.00000     1      40.0000
       294.45833       294.50000      50.0000      148.486     1      40.0000
       294.50000       294.54167      50.8515      105.010     1      40.0000
       294.54167       294.58333      53.9094      166.012     1      40.0000
       294.58333       294.62500      57.1095      139.015     1      40.0000
       294.62500       294.66667      64.8852      154.183     1      40.0000
       294.66667       294.70833      68.1297      179.867     1      40.0000
       294.70833       294.75000      64.9412      205.624     1      40.0000
       294.75000       294.79167      57.1941      220.888     1      40.0000
       294.79167       294.83333      50.0000      227.884     1      40.0000
       294.83333       294.87500      50.0000      230.250     1      40.0000
       294.87500       294.91667      50.0000      226.000     1      40.0000
       294.91667       294.95833      50.3333      260.000     1      40.0000
       294.95833       295.00000      50.0000      322.000     1      40.0000
       295.00000       295.04167      50.0000      268.100     0      90.0000
       295.04167       295.08333      50.0000      261.079     0      90.0000
       295.08333       295.12500      50.0000      250.302     0      90.0000
       295.12500       295.16667      50.0000      226.607     0      90.0000
       295.16667       295.20833      50.0000      165.446     0      90.0000
       295.20833       295.25000      50.0000      120.848     0      90.0000
       295.25000       295.29167      50.0000      104.477     0      90.0000
       295.29167       295.33333      50.0000      95.7081     0      90.0000
       295.33333       295.37500      50.0000      89.3647     0      90.0000
       295.37500       295.41667      50.0000      26.0000     1      40.0000
       295.41667       295.45833      50.0000      10.0000     1      40.0000
       295.45833       295.50000      50.0000      148.822     1      40.0000
       295.50000       295.54167      50.0000      155.884     1      40.0000
       295.54167       295.58333      54.1222      166.842     1      40.0000
       295.58333       295.62500      57.7005      139.708     1      40.0000
       295.62500       295.66667      65.2704      155.566     1      40.0000
       295.66667       295.70833      68.1169      181.742     1      40.0000
       295.70833       295.75000      64.5391      206.963     1      40.0000
       295.75000       295.79167      56.5962      221.551     1      40.0000
       295.79167       295.83333      50.0000      228.153     1      40.0000
       295.83333       295.87500      50.0000      230.296     1      40.0000
       295.87500       295.91667      50.0000      227.000     1      40.0000
       295.91667       295.95833      51.0000      261.000     1      40.0000
       295.95833       296.00000      50.0000      322.000     1      40.0000
       296.00000       296.04167      50.0000      268.485     0      90.0000
       296.04167       296.08333      50.0000      261.550     0      90.0000
       296.08333       296.12500      50.0000      250.926     0      90.0000
       296.12500       296.16667      50.0000      227.382     0      90.0000
       296.16667       296.20833      50.0000      164.873     0      90.0000
       296.20833       296.25000      50.0000      119.990     0      90.0000
       296.25000       296.29167      50.0000      103.876     0      90.0000
       296.29167       296.33333      50.0000      95.2468     0      90.0000
       296.33333       296.37500      50.0000      88.9770     0      90.0000
       296.37500       296.41667      50.0000      37.0000     1      40.0000
       296.41667       296.45833      50.0000      19.0000     1      40.0000
       296.45833       296.50000      50.0000      149.172     1      40.0000
       296.50000       296.54167      50.0000      156.482     1      40.0000
       296.54167       296.58333      54.3222      167.686     1      40.0000
       296.58333       296.62500      58.2828      140.437     1      40.0000
       296.62500       296.66667      65.6353      157.001     1      40.0000
       296.66667       296.70833      68.0744      183.612     1      40.0000
       296.70833       296.75000      64.3333      208.252     1      40.0000
       296.75000       296.79167      55.9906      222.179     1      40.0000
       296.79167       296.83333      50.0000      228.402     1      40.0000
       296.83333       296.87500      50.0000      230.330     1      40.0000
       296.87500       296.91667      50.0000      227.000     1      40.0000
       296.91667       296.95833      50.0000      261.000     1      40.0000
       296.95833       297.00000      50.6667      321.000     1      40.0000
       297.00000       297.04167      50.0000      268.869     0      90.0000
       297.04167       297.08333      50.0000      262.020     0      90.0000
       297.08333       297.12500      50.0000      251.555     0      90.0000
       297.12500       297.16667      50.0000      228.185     0      90.0000
       297.16667       297.20833      50.0000      164.286     0      90.0000
       297.20833       297.25000      50.0000      119.129     0      90.0000
       297.25000       297.29167      50.0000      103.279     0      90.0000
       297.29167       297.33333      50.0000      94.7894     0      90.0000
       297.33333       297.37500      50.0000      88.5930     0      90.0000
       297.37500       297.41667      50.0000      45.0000     1      40.0000
       297.41667       297.45833      70.0000      89.0000     1      40.0000
       297.45833       297.50000      50.0000      149.537     1      40.0000
       297.50000       297.54167      50.6667      157.098     1      40.0000
       297.54167       297.58333      54.5091      168.542     1      40.0000
       297.58333       297.62500      58.8560      141.203     1      40.0000
       297.62500       297.66667      65.9790      158.486     1      40.0000
       297.66667       297.70833      68.0025      185.470     1      40.0000
       297.70833       297.75000      65.6667      209.489     1      40.0000
       297.75000       297.79167      61.6667      222.775     1      40.0000
       297.79167       297.83333      50.0000      228.634     1      40.0000
       297.83333       297.87500      50.0000      230.353     1      40.0000
       297.87500       297.91667      50.0000      226.000     1      40.0000
       297.91667       297.95833      50.6667      262.000     1      40.0000
       297.95833       298.00000      50.0000      322.000     1      40.0000
       298.00000       298.04167      50.0000      269.252     0      90.0000
       298.04167       298.08333      50.0000      262.491     0      90.0000
       298.08333       298.12500      50.0000      252.188     0      90.0000
       298.12500       298.16667      50.0000      229.013     0      90.0000
       298.16667       298.20833      50.0000      163.684     0      90.0000
       298.20833       298.25000      50.0000      118.267     0      90.0000
       298.25000       298.29167      50.0000      102.685     0      90.0000
       298.29167       298.33333      50.0000      94.3360     0      90.0000
       298.33333       298.37500      50.0000      88.2128     0      90.0000
       298.37500       298.41667      50.3333      89.0000     1      40.0000
       298.41667       298.45833      57.0000      100.000     1      40.0000
       298.45833       298.50000      50.0000      149.918     1      40.0000
       298.50000       298.54167      50.6667      157.731     1      40.0000
       298.54167       298.58333      54.6825      169.411     1      40.0000
       298.58333       298.62500      55.5522      183.528     1      40.0000
       298.62500       298.66667      66.3004      160.020     1      40.0000
       298.66667       298.70833      67.9013      187.313     1      40.0000
       298.70833       298.75000      63.6667      210.676     1      40.0000
       298.75000       298.79167      60.3333      223.339     1      40.0000
       298.79167       298.83333      57.3333      228.849     1      40.0000
       298.83333       298.87500      50.0000      230.366     1      40.0000
       298.87500       298.91667      50.0000      230.000     1      40.0000
       298.91667       298.95833      50.0000      262.000     1      40.0000
       298.95833       299.00000      50.3333      322.000     1      40.0000
       299.00000       299.04167      50.0000      269.634     0      90.0000
       299.04167       299.08333      50.0000      262.962     0      90.0000
       299.08333       299.12500      50.0000      252.825     0      90.0000
       299.12500       299.16667      50.0000      229.869     0      90.0000
       299.16667       299.20833      50.0000      163.066     0      90.0000
       299.20833       299.25000      50.0000      117.404     0      90.0000
       299.25000       299.29167      50.0000      102.095     0      90.0000
       299.29167       299.33333      50.0000      93.8868     0      90.0000
       299.33333       299.37500      50.0000      87.8366     0      90.0000
       299.37500       299.41667      50.0000      89.0000     1      40.0000
       299.41667       299.45833      58.3333      99.0000     1      40.0000
